account_id,linked_phone,linked_device_id,kyc_address_hash,account_age_days,bank_name,bank_ifsc,account_status
ACC0001211,+919110958361,DEV001155,ADDR8237450987,2286,SBI,SBI0434595,frozen
ACC0001212,+919857959130,DEV001156,ADDR2910447567,2860,Yes Bank,YES 0857948,active
ACC0001213,+919483131209,DEV001157,ADDR7066583686,1697,Kotak,KOTA0895655,active
ACC0001214,+917918807090,DEV001158,ADDR2686321672,3167,Axis,AXIS0511984,active
ACC0001215,+918802860912,DEV001159,ADDR3782094575,298,HDFC,HDFC0934733,reported
ACC0001216,+919153858987,DEV001160,ADDR4579342350,443,Axis,AXIS0809922,active
ACC0001217,+918806340625,DEV001161,ADDR1656386733,1865,IndusInd,INDU0463649,active
ACC0001218,+918142268815,DEV001162,ADDR5734055515,2681,HDFC,HDFC0237227,active
ACC0001219,+917681930204,DEV001163,ADDR4740647777,2959,HDFC,HDFC0844607,active
ACC0001220,+917505019781,DEV001164,ADDR6655303199,1623,SBI,SBI0351392,reported
ACC0001221,+918357554878,DEV001165,ADDR7301170965,2381,SBI,SBI0732092,active
ACC0001222,+917290687969,DEV001166,ADDR4406825154,2032,Axis,AXIS0181202,active
ACC0001223,+917346553647,DEV001167,ADDR2361248443,3510,Yes Bank,YES 0679939,active
ACC0001224,+917573920993,DEV001168,ADDR9624529909,2397,HDFC,HDFC0868650,active
ACC0001225,+918678630492,DEV001169,ADDR419602275,1538,SBI,SBI0679712,reported
ACC0001226,+917285840873,DEV001170,ADDR4739204925,3540,SBI,SBI0536530,active
ACC0001227,+917029502788,DEV001171,ADDR3600870109,418,ICICI,ICIC0793647,active
ACC0001228,+919524198602,DEV001172,ADDR9830496152,3594,SBI,SBI0576026,active
ACC0001229,+917284426863,DEV001173,ADDR6695695271,587,HDFC,HDFC0524947,active
ACC0001230,+917579937201,DEV029845,ADDR1900363887,1073,SBI,SBI0274086,active
ACC0001231,+919265415788,DEV001174,ADDR6878798971,3003,Axis,AXIS0927362,reported
ACC0001232,+917648044189,DEV001175,ADDR6220717939,2686,Axis,AXIS0263075,active
ACC0001233,+919058189118,DEV001176,ADDR9340439411,3542,Yes Bank,YES 0596313,reported
ACC0001234,+919092370565,DEV001177,ADDR6058149400,2744,Axis,AXIS0361020,active
ACC0001235,+918354036474,DEV001178,ADDR5316016638,2335,SBI,SBI0449689,active
ACC0001236,+918621580378,DEV001179,ADDR9090195442,1284,PNB,PNB0336713,active
ACC0001237,+919827503535,DEV001180,ADDR9155650947,47,SBI,SBI0970775,active
ACC0001238,+918509256462,DEV001181,ADDR9483347412,478,IndusInd,INDU0346073,active
ACC0001239,+917820829183,DEV001182,ADDR7363555043,1107,SBI,SBI0998511,frozen
ACC0001240,+919606623586,DEV001183,ADDR8682521513,178,SBI,SBI0426880,active
ACC0001241,+919434413300,DEV001184,ADDR7503454786,1869,ICICI,ICIC0103117,active
ACC0001242,+919407116430,DEV001185,ADDR720287424,2843,SBI,SBI0509394,reported
ACC0001243,+917914130796,DEV001186,ADDR8071000289,3516,HDFC,HDFC0761408,frozen
ACC0001244,+919108393100,DEV001187,ADDR5749839977,1802,HDFC,HDFC0265714,active
ACC0001245,+918837667336,DEV001188,ADDR7677341709,3197,PNB,PNB0159266,active
ACC0001246,+919690675184,DEV001189,ADDR5561398716,3597,HDFC,HDFC0993491,active
ACC0001247,+919697414436,DEV001190,ADDR2494557030,3142,ICICI,ICIC0209429,active
ACC0001248,+919006379143,DEV001191,ADDR1518381518,1713,PNB,PNB0530976,active
ACC0001249,+917980507239,DEV001192,ADDR2398248720,1207,SBI,SBI0544729,active
ACC0001250,+917673450954,DEV001193,ADDR7565298084,3570,PNB,PNB0303876,active
ACC0001251,+918810565797,DEV001194,ADDR8193400908,905,Yes Bank,YES 0357785,active
ACC0001252,+918319069585,DEV001195,ADDR8617567657,1519,Kotak,KOTA0383293,active
ACC0001253,+917695692607,DEV001196,ADDR6171479687,297,ICICI,ICIC0917411,active
ACC0001254,+918871148246,DEV001197,ADDR6162687437,2903,HDFC,HDFC0161971,active
ACC0001255,+919836676376,DEV001198,ADDR6073834918,2382,Axis,AXIS0222359,active
ACC0001256,+918782875086,DEV001199,ADDR4012266009,337,SBI,SBI0374520,reported
ACC0001257,+918933499876,DEV001200,ADDR3979682885,833,SBI,SBI0824730,active
ACC0001258,+918901064663,DEV001201,ADDR6089795928,2040,HDFC,HDFC0239662,active
ACC0001259,+917909308096,DEV001202,ADDR4424458246,1986,PNB,PNB0196328,active
ACC0001260,+917119088182,DEV001203,ADDR2131661751,2933,SBI,SBI0492585,active
ACC0001261,+917373565242,DEV001204,ADDR270349519,993,Axis,AXIS0517708,active
ACC0001262,+918125769412,DEV001205,ADDR3591921550,3377,HDFC,HDFC0823216,active
ACC0001263,+917571065340,DEV001206,ADDR6385643889,1638,Axis,AXIS0305777,active
ACC0001264,+917868185898,DEV001207,ADDR2198811634,3007,ICICI,ICIC0367833,active
ACC0001265,+918461566398,DEV001208,ADDR6297866754,892,SBI,SBI0822505,active
ACC0001266,+919828598740,DEV001209,ADDR1742069391,163,SBI,SBI0460048,active
ACC0001267,+917587509577,DEV001210,ADDR5837406745,229,SBI,SBI0285653,active
ACC0001268,+919086484676,DEV001211,ADDR3129580559,1379,SBI,SBI0535790,reported
ACC0001269,+919899566740,DEV001212,ADDR6807329380,3480,ICICI,ICIC0322067,active
ACC0001270,+919634707325,DEV001213,ADDR9913721772,206,Kotak,KOTA0520637,frozen
ACC0001271,+919894458187,DEV001214,ADDR4812242407,1365,Axis,AXIS0279649,active
ACC0001272,+918149810918,DEV001215,ADDR932539441,425,Yes Bank,YES 0938557,active
ACC0001273,+918028019127,DEV001216,ADDR2430106892,3402,Kotak,KOTA0653835,reported
ACC0001274,+918213904626,DEV001217,ADDR9498123637,2474,IndusInd,INDU0683642,active
ACC0001275,+917160692415,DEV001218,ADDR7751343008,2790,SBI,SBI0539972,active
ACC0001276,+918965865244,DEV001219,ADDR30773137,2611,Kotak,KOTA0290785,active
ACC0001277,+917310970683,DEV001220,ADDR3300262000,2408,Axis,AXIS0327697,reported
ACC0001278,+918744156773,DEV001221,ADDR5542231487,2830,Kotak,KOTA0304428,active
ACC0001279,+917609012034,DEV001222,ADDR6117828568,59,Axis,AXIS0482140,active
ACC0001280,+919084187685,DEV001223,ADDR457595243,3162,PNB,PNB0581684,active
ACC0001281,+918721695931,DEV001224,ADDR5722899256,2708,Yes Bank,YES 0133716,active
ACC0001282,+918872581988,DEV001225,ADDR4313572864,2706,PNB,PNB0397074,active
ACC0001283,+918114165159,DEV001226,ADDR5934535766,1454,IndusInd,INDU0389341,active
ACC0001284,+919065134878,DEV001227,ADDR1061562202,2929,ICICI,ICIC0379282,active
ACC0001285,+919269965814,DEV001228,ADDR9416403699,1412,Yes Bank,YES 0481478,active
ACC0001286,+919994216210,DEV001229,ADDR7464523810,207,PNB,PNB0480706,active
ACC0001287,+918321063090,DEV001230,ADDR469335109,3316,HDFC,HDFC0938035,active
ACC0001288,+919240838199,DEV001231,ADDR6016372261,879,ICICI,ICIC0851411,active
ACC0001289,+918865100470,DEV001232,ADDR632880731,398,Axis,AXIS0222886,reported
ACC0001290,+917120902406,DEV026849,ADDR2336900840,2281,SBI,SBI0876152,active
ACC0001291,+919752345366,DEV001233,ADDR8978915449,875,SBI,SBI0784096,active
ACC0001292,+918354484157,DEV001234,ADDR429274806,3136,SBI,SBI0421370,active
ACC0001293,+918648817297,DEV001235,ADDR616195565,1636,Yes Bank,YES 0313265,active
ACC0001294,+918077777688,DEV001236,ADDR5228332649,46,HDFC,HDFC0384054,active
ACC0001295,+917505550249,DEV001237,ADDR1336875625,3475,IndusInd,INDU0404601,active
ACC0001296,+917985526560,DEV001238,ADDR9197513235,1892,Yes Bank,YES 0254453,active
ACC0001297,+917341975830,DEV001239,ADDR6289710076,981,HDFC,HDFC0188135,active
ACC0001298,+917100177717,DEV001240,ADDR9430714784,2481,SBI,SBI0181260,active
ACC0001299,+918721585236,DEV001241,ADDR6550721421,1950,Kotak,KOTA0210365,active
ACC0001300,+918725845583,DEV001242,ADDR2732374388,137,Axis,AXIS0589882,active
ACC0001301,+918689459733,DEV001243,ADDR7644911385,2779,SBI,SBI0456027,active
ACC0001302,+917190524885,DEV001244,ADDR2027787314,1482,PNB,PNB0378017,reported
ACC0001303,+917659187899,DEV001245,ADDR1498613421,2563,PNB,PNB0703836,active
ACC0001304,+919632476806,DEV001246,ADDR5612778015,3272,Yes Bank,YES 0377848,active
ACC0001305,+919130349505,DEV001247,ADDR2307632144,2240,HDFC,HDFC0407261,active
ACC0001306,+917616474978,DEV001248,ADDR8817477044,2461,ICICI,ICIC0695202,active
ACC0001307,+919642846685,DEV001249,ADDR488499239,951,Axis,AXIS0448598,active
ACC0001308,+918304366868,DEV001250,ADDR1939381074,890,HDFC,HDFC0601273,active
ACC0001309,+918432581062,DEV001251,ADDR6792370997,1532,SBI,SBI0772708,active
ACC0001310,+917505356215,DEV001252,ADDR9082303558,3117,SBI,SBI0402848,active
ACC0001311,+917868870387,DEV001253,ADDR9933628020,1927,IndusInd,INDU0274798,active
ACC0001312,+918523514983,DEV001254,ADDR8249602062,1289,HDFC,HDFC0902484,active
ACC0001313,+918763744939,DEV001255,ADDR2356667106,2852,SBI,SBI0952441,active
ACC0001314,+917027494094,DEV001256,ADDR7487814649,3119,PNB,PNB0184990,active
ACC0001315,+919581248216,DEV001257,ADDR6719776607,3297,ICICI,ICIC0762465,active
ACC0001316,+919542782276,DEV001258,ADDR1566892148,1112,HDFC,HDFC0681135,active
ACC0001317,+917223789819,DEV001259,ADDR7764559595,2598,Axis,AXIS0657295,active
ACC0001318,+917327114679,DEV001260,ADDR3718567233,2166,ICICI,ICIC0853499,active
ACC0001319,+919822727036,DEV001261,ADDR8530358597,1655,Axis,AXIS0413820,reported
ACC0001320,+918118809822,DEV001262,ADDR5856378999,1466,SBI,SBI0288357,active
ACC0001321,+919234807203,DEV001263,ADDR2911698646,444,SBI,SBI0997888,active
ACC0001322,+917060864156,DEV001264,ADDR8249478316,1024,IndusInd,INDU0755842,active
ACC0001323,+918727661725,DEV001265,ADDR5368864887,2019,Kotak,KOTA0905595,reported
ACC0001324,+919381704652,DEV001266,ADDR5385534057,3239,HDFC,HDFC0414840,frozen
ACC0001325,+917308071527,DEV001267,ADDR7662521559,3166,Axis,AXIS0496954,active
ACC0001326,+917251456342,DEV001268,ADDR8900966307,709,SBI,SBI0349180,reported
ACC0001327,+918843013185,DEV001269,ADDR6898624037,2489,HDFC,HDFC0630230,active
ACC0001328,+919691407335,DEV001270,ADDR2582003208,337,SBI,SBI0214987,active
ACC0001329,+918454796247,DEV001271,ADDR8245664524,2473,Yes Bank,YES 0484919,active
ACC0001330,+919549662654,DEV001272,ADDR6095233296,1267,HDFC,HDFC0178217,active
ACC0001331,+918565329368,DEV001273,ADDR7497605278,1658,SBI,SBI0269261,reported
ACC0001332,+919948959156,DEV001274,ADDR6757509133,2627,PNB,PNB0754353,active
ACC0001333,+917005450682,DEV029274,ADDR7973366953,1568,SBI,SBI0216647,active
ACC0001334,+917876190189,DEV001275,ADDR6810525497,2952,SBI,SBI0228992,active
ACC0001335,+919755562927,DEV001276,ADDR881011642,1961,SBI,SBI0527683,active
ACC0001336,+918714829241,DEV001277,ADDR8910363247,3645,Kotak,KOTA0386377,frozen
ACC0001337,+917933860754,DEV001278,ADDR4244458318,2340,SBI,SBI0888981,reported
ACC0001338,+919929922433,DEV001279,ADDR3123737089,1102,Kotak,KOTA0614975,frozen
ACC0001339,+917632001917,DEV001280,ADDR6648853960,2836,SBI,SBI0772851,active
ACC0001340,+918846695402,DEV001281,ADDR9080820765,1506,SBI,SBI0740104,frozen
ACC0001341,+917737138120,DEV001282,ADDR8595600423,1963,Yes Bank,YES 0282072,active
ACC0001342,+917973899386,DEV001283,ADDR4178330972,525,IndusInd,INDU0363900,active
ACC0001343,+919039373794,DEV001284,ADDR2280212177,462,HDFC,HDFC0792718,active
ACC0001344,+918384589009,DEV001285,ADDR9991663677,2111,ICICI,ICIC0506213,active
ACC0001345,+917093046280,DEV001286,ADDR8048806507,705,HDFC,HDFC0402276,active
ACC0001346,+918440221397,DEV001287,ADDR6223879196,3641,Axis,AXIS0286681,active
ACC0001347,+919712922152,DEV001288,ADDR3871272351,3127,IndusInd,INDU0715132,active
ACC0001348,+918262336229,DEV001289,ADDR6643641822,2567,SBI,SBI0725194,active
ACC0001349,+917900040387,DEV001290,ADDR3978343104,2689,Yes Bank,YES 0625450,frozen
ACC0001350,+917661555645,DEV001291,ADDR8006326191,2184,ICICI,ICIC0563637,active
ACC0001351,+917793895296,DEV001292,ADDR4679898099,248,SBI,SBI0281958,active
ACC0001352,+918801188455,DEV001293,ADDR8295999371,1450,HDFC,HDFC0365484,active
ACC0001353,+917043240533,DEV001294,ADDR8526001869,1824,Yes Bank,YES 0562345,active
ACC0001354,+917680111896,DEV001295,ADDR1179375950,3343,HDFC,HDFC0863824,active
ACC0001355,+919069045361,DEV001296,ADDR6278217662,824,IndusInd,INDU0314221,reported
ACC0001356,+919405589561,DEV001297,ADDR8127841859,1828,Kotak,KOTA0438908,active
ACC0001357,+918177245885,DEV001298,ADDR5771556867,1275,Axis,AXIS0324822,active
ACC0001358,+918671072545,DEV001299,ADDR7428460397,516,Axis,AXIS0783476,reported
ACC0001359,+917783086138,DEV001300,ADDR2752184084,402,SBI,SBI0751974,reported
ACC0001360,+918216489559,DEV001301,ADDR6670527178,1352,Axis,AXIS0748356,active
ACC0001361,+917238861666,DEV001302,ADDR1191979378,328,HDFC,HDFC0653975,active
ACC0001362,+918612917306,DEV001303,ADDR6522684973,273,Yes Bank,YES 0619928,active
ACC0001363,+919956046091,DEV001304,ADDR9566314226,1300,SBI,SBI0492856,active
ACC0001364,+919219098493,DEV001305,ADDR3946446239,761,HDFC,HDFC0901818,active
ACC0001365,+917878939455,DEV001306,ADDR297216378,2038,SBI,SBI0776485,active
ACC0001366,+918941000605,DEV001307,ADDR8262442151,93,HDFC,HDFC0697603,active
ACC0001367,+918442498179,DEV001308,ADDR4372625731,1122,SBI,SBI0951424,active
ACC0001368,+919555599890,DEV001309,ADDR7109172182,1670,Yes Bank,YES 0223999,active
ACC0001369,+918111838146,DEV001310,ADDR3364563512,3516,Kotak,KOTA0477627,active
ACC0001370,+918531244923,DEV001311,ADDR694900620,2327,Axis,AXIS0351517,active
ACC0001371,+919256272766,DEV001312,ADDR6506395210,3218,SBI,SBI0995554,active
ACC0001372,+919075845848,DEV001313,ADDR286113417,1272,HDFC,HDFC0102202,reported
ACC0001373,+919994990664,DEV001839,ADDR8488060498,1657,Kotak,KOTA0164125,active
ACC0001374,+917233618756,DEV001314,ADDR7241412684,1551,SBI,SBI0587291,active
ACC0001375,+917619482856,DEV001315,ADDR5971550852,3242,IndusInd,INDU0431438,active
ACC0001376,+917917617133,DEV001316,ADDR6413530999,3502,HDFC,HDFC0948844,active
ACC0001377,+917078164244,DEV001317,ADDR624705857,3513,Kotak,KOTA0225021,active
ACC0001378,+919023176680,DEV001318,ADDR4338971974,2752,HDFC,HDFC0373773,active
ACC0001379,+919741420877,DEV001319,ADDR1563237108,1851,SBI,SBI0486488,active
ACC0001380,+917279875537,DEV001320,ADDR7113445694,1987,Axis,AXIS0782533,active
ACC0001381,+917185009866,DEV001321,ADDR845756713,3579,HDFC,HDFC0178951,active
ACC0001382,+918409994292,DEV001322,ADDR3432866650,1060,Axis,AXIS0935649,active
ACC0001383,+918618983555,DEV001323,ADDR535840500,1285,SBI,SBI0654730,reported
ACC0001384,+918313182442,DEV001324,ADDR6100940422,3277,IndusInd,INDU0330939,active
ACC0001385,+917178213803,DEV001325,ADDR8167726514,1428,HDFC,HDFC0998243,active
ACC0001386,+917096166016,DEV001326,ADDR2580132886,881,IndusInd,INDU0391461,active
ACC0001387,+918772162458,DEV001327,ADDR6121909533,2058,Yes Bank,YES 0603428,reported
ACC0001388,+918933515375,DEV001328,ADDR1843354648,1207,Kotak,KOTA0696467,active
ACC0001389,+918312091661,DEV001329,ADDR6654975608,3254,PNB,PNB0286040,active
ACC0001390,+917455148719,DEV001330,ADDR9812934389,3320,PNB,PNB0820753,active
ACC0001391,+918600939754,DEV001331,ADDR425656688,1137,IndusInd,INDU0346004,frozen
ACC0001392,+919253791494,DEV001332,ADDR6417847065,1946,SBI,SBI0151083,active
ACC0001393,+918653359458,DEV001333,ADDR1105301478,3592,Axis,AXIS0456100,frozen
ACC0001394,+919126745929,DEV001334,ADDR1003159424,2717,SBI,SBI0588151,reported
ACC0001395,+919621825886,DEV001335,ADDR4585281810,810,SBI,SBI0952247,active
ACC0001396,+918366718335,DEV001336,ADDR7481024280,2168,Axis,AXIS0684796,active
ACC0001397,+919892107622,DEV001337,ADDR6450359312,2274,Axis,AXIS0279847,active
ACC0001398,+917563089115,DEV001338,ADDR773402301,2395,HDFC,HDFC0372708,reported
ACC0001399,+918232259616,DEV001339,ADDR5164955645,120,PNB,PNB0440034,reported
ACC0001400,+917097057169,DEV001340,ADDR2820424641,1113,Kotak,KOTA0876103,frozen
ACC0001401,+919719148604,DEV001341,ADDR617338491,3123,IndusInd,INDU0306118,reported
ACC0001402,+919305766517,DEV001342,ADDR3976949144,903,Axis,AXIS0179922,active
ACC0001403,+919127863618,DEV001343,ADDR8702146814,1114,HDFC,HDFC0126960,active
ACC0001404,+918173428569,DEV001344,ADDR9226748279,1197,Kotak,KOTA0859397,active
ACC0001405,+917427681969,DEV001345,ADDR189611252,672,HDFC,HDFC0627614,reported
ACC0001406,+918357472622,DEV001346,ADDR7134679164,592,Yes Bank,YES 0196248,frozen
ACC0001407,+919817748963,DEV001347,ADDR6703491537,1286,Kotak,KOTA0247129,active
ACC0001408,+919761147616,DEV001348,ADDR9837916480,3195,Axis,AXIS0363186,active
ACC0001409,+917637357708,DEV001349,ADDR308181486,35,PNB,PNB0524151,frozen
ACC0001410,+918588199927,DEV001350,ADDR7426225864,1055,ICICI,ICIC0414426,reported
ACC0001411,+917072843192,DEV001351,ADDR2540347478,249,Yes Bank,YES 0350202,active
ACC0001412,+918949184105,DEV001352,ADDR6970418326,2062,PNB,PNB0878868,active
ACC0001413,+918425874009,DEV001353,ADDR7784439655,937,HDFC,HDFC0601639,active
ACC0001414,+919112573949,DEV001354,ADDR3544997520,2896,SBI,SBI0661064,active
ACC0001415,+918781459432,DEV001355,ADDR4994229192,2147,IndusInd,INDU0771038,frozen
ACC0001416,+918111117522,DEV001356,ADDR4340651126,2867,Yes Bank,YES 0813613,active
ACC0001417,+918315004822,DEV001357,ADDR7689277044,2328,Yes Bank,YES 0966010,active
ACC0001418,+919482494135,DEV001358,ADDR1018748312,1616,Yes Bank,YES 0502577,reported
ACC0001419,+918615819773,DEV001359,ADDR1746993881,3146,SBI,SBI0276151,active
ACC0001420,+919689014401,DEV001360,ADDR4372585143,1754,ICICI,ICIC0423526,active
ACC0001421,+918063564446,DEV001361,ADDR8169713309,3468,IndusInd,INDU0315574,active
ACC0001422,+919457935249,DEV001362,ADDR8354923443,3630,Axis,AXIS0880955,active
ACC0001423,+917784561222,DEV001363,ADDR4534996186,2162,HDFC,HDFC0149750,reported
ACC0001424,+917411689489,DEV001364,ADDR5754196045,2472,Axis,AXIS0957703,active
ACC0001425,+918306443756,DEV001365,ADDR507595918,955,IndusInd,INDU0766568,reported
ACC0001426,+919383407319,DEV001366,ADDR3077005357,2978,IndusInd,INDU0174460,active
ACC0001427,+917515479337,DEV001367,ADDR6346439856,2461,Axis,AXIS0381701,active
ACC0001428,+919448576651,DEV001368,ADDR9867269203,3297,IndusInd,INDU0762599,reported
ACC0001429,+918693354901,DEV001369,ADDR7801018744,996,SBI,SBI0535958,active
ACC0001430,+918333923258,DEV001370,ADDR6315637018,2881,Yes Bank,YES 0113889,active
ACC0001431,+917713736458,DEV001371,ADDR1609516760,1732,SBI,SBI0546456,active
ACC0001432,+918183140633,DEV001372,ADDR277106148,700,PNB,PNB0541155,active
ACC0001433,+917265192397,DEV001373,ADDR4585273513,649,SBI,SBI0872151,active
ACC0001434,+918214114524,DEV001374,ADDR6164811182,2065,Axis,AXIS0879559,active
ACC0001435,+917839867954,DEV001375,ADDR9891041519,1186,Yes Bank,YES 0719014,active
ACC0001436,+918720392980,DEV033031,ADDR5648075984,398,SBI,SBI0508164,active
ACC0001437,+918571288304,DEV001376,ADDR6176487973,1576,Kotak,KOTA0219780,reported
ACC0001438,+918249162721,DEV001377,ADDR5339806257,2393,SBI,SBI0860630,active
ACC0001439,+918388650841,DEV001378,ADDR3274097219,1184,SBI,SBI0127771,active
ACC0001440,+917340330561,DEV001379,ADDR5409782192,3488,Yes Bank,YES 0495963,frozen
ACC0001441,+919537516165,DEV001380,ADDR7932173449,2851,Axis,AXIS0948300,active
ACC0001442,+917320415447,DEV001381,ADDR7513357399,1886,SBI,SBI0723832,reported
ACC0001443,+918830729467,DEV001382,ADDR5221618523,3413,Kotak,KOTA0757095,active
ACC0001444,+917216063442,DEV001383,ADDR3032497198,1597,Axis,AXIS0533292,active
ACC0001445,+917216650301,DEV001384,ADDR4708220709,535,SBI,SBI0354117,active
ACC0001446,+919751251659,DEV001385,ADDR445333826,159,Yes Bank,YES 0886381,active
ACC0001447,+917760514782,DEV001386,ADDR4150091764,3425,ICICI,ICIC0567532,active
ACC0001448,+917592687114,DEV001387,ADDR4950350550,3504,HDFC,HDFC0424546,frozen
ACC0001449,+917651911422,DEV001388,ADDR2684072669,2706,Yes Bank,YES 0736628,frozen
ACC0001450,+918834021863,DEV001389,ADDR1283730720,402,PNB,PNB0207415,reported
ACC0001451,+919926015407,DEV001390,ADDR5367669161,1093,Axis,AXIS0951496,active
ACC0001452,+918421251714,DEV001391,ADDR8872738587,178,Yes Bank,YES 0254177,reported
ACC0001453,+918812409768,DEV001392,ADDR2415861259,215,Yes Bank,YES 0937790,active
ACC0001454,+919117304241,DEV001393,ADDR1282494539,920,SBI,SBI0999993,active
ACC0001455,+919561210384,DEV001394,ADDR2962108931,2101,Yes Bank,YES 0934458,reported
ACC0001456,+919657107341,DEV001395,ADDR1903412381,267,HDFC,HDFC0166963,active
ACC0001457,+917673683451,DEV001396,ADDR7677615451,3594,ICICI,ICIC0644077,active
ACC0001458,+918803632162,DEV001397,ADDR9272093669,1677,Kotak,KOTA0614939,active
ACC0001459,+918612469986,DEV001398,ADDR3042825643,985,PNB,PNB0726756,active
ACC0001460,+917577315307,DEV001399,ADDR7999044604,1898,HDFC,HDFC0834059,active
ACC0001461,+918298513130,DEV001400,ADDR5198910414,2890,Axis,AXIS0759371,active
ACC0001462,+917985072058,DEV001401,ADDR5924168520,1161,IndusInd,INDU0138770,active
ACC0001463,+918194122833,DEV001402,ADDR3949487480,201,SBI,SBI0504496,reported
ACC0001464,+917417651940,DEV001403,ADDR4427740948,214,Yes Bank,YES 0454592,active
ACC0001465,+918990987396,DEV001404,ADDR5316972553,3114,Yes Bank,YES 0109389,reported
ACC0001466,+919332829820,DEV001405,ADDR5777212892,433,PNB,PNB0545372,active
ACC0001467,+919822976973,DEV001406,ADDR6630735272,2330,IndusInd,INDU0181292,active
ACC0001468,+917279385805,DEV001407,ADDR8902411443,1421,SBI,SBI0990769,active
ACC0001469,+918297158056,DEV001408,ADDR9059975125,2844,Yes Bank,YES 0910280,active
ACC0001470,+919245779958,DEV001409,ADDR8977558745,249,HDFC,HDFC0379193,active
ACC0001471,+919909095312,DEV001410,ADDR9226030965,3280,SBI,SBI0559035,reported
