call_id,caller_id,callee_id,call_timestamp,call_duration_sec,is_spoofed_number,call_frequency_24h
CALL0001946,+919249596568,+919992144736,2024-06-11 06:00:00,4832,1,10
CALL0001947,+919992144736,+919249596568,2024-06-17 03:00:00,3761,0,9
CALL0001948,+919249596568,+919249596568,2024-09-21 20:00:00,8102,1,15
CALL0001949,+919249596568,+919249596568,2024-08-29 05:00:00,9048,1,15
CALL0001950,+917835509134,+918216999131,2024-05-07 09:00:00,4036,0,11
CALL0001951,+917835509134,+917835509134,2024-12-06 12:00:00,3304,0,14
CALL0001952,+918216999131,+917835509134,2024-05-19 11:00:00,7261,0,10
CALL0001953,+917835509134,+917835509134,2024-07-26 05:00:00,6351,0,7
CALL0001954,+917048048736,+917048048736,2024-07-04 14:00:00,4493,1,11
CALL0001955,+917048048736,+917048048736,2024-11-07 18:00:00,6668,1,14
CALL0001956,+917048048736,+918246866817,2024-03-21 16:00:00,5940,0,4
CALL0001957,+917048048736,+917048048736,2024-06-21 02:00:00,2982,0,15
CALL0001958,+917048048736,+917048048736,2024-06-28 03:00:00,625,1,15
CALL0001959,+917048048736,+917048048736,2024-03-11 13:00:00,9978,0,4
CALL0001960,+917048048736,+917048048736,2024-08-15 20:00:00,748,0,9
CALL0001961,+917048048736,+917048048736,2024-04-28 01:00:00,8295,1,7
CALL0001962,+917048048736,+917048048736,2024-06-25 15:00:00,567,1,7
CALL0001963,+917048048736,+917048048736,2024-08-28 03:00:00,1729,0,10
CALL0001964,+917048048736,+917048048736,2024-04-22 23:00:00,6911,0,9
CALL0001965,+917048048736,+918246866817,2024-04-27 05:00:00,6425,1,11
CALL0001966,+917048048736,+917048048736,2024-12-18 21:00:00,2626,0,15
CALL0001967,+917048048736,+917048048736,2024-10-24 02:00:00,4624,0,2
CALL0001968,+917048048736,+917048048736,2024-06-08 07:00:00,371,1,6
CALL0001969,+917048048736,+917048048736,2024-02-25 23:00:00,3007,0,5
CALL0001970,+918246866817,+917048048736,2024-07-24 03:00:00,6359,1,12
CALL0001971,+918040610012,+917669193338,2024-09-13 04:00:00,9933,0,7
CALL0001972,+917669193338,+917826752253,2024-03-15 12:00:00,7306,1,3
CALL0001973,+917826752253,+918040610012,2024-07-10 03:00:00,10315,1,9
CALL0001974,+917826752253,+917669193338,2024-08-31 15:00:00,10115,1,15
CALL0001975,+917826752253,+917669193338,2024-01-24 08:00:00,6812,1,8
CALL0001976,+918252445723,+918752676840,2024-07-07 08:00:00,5332,0,2
CALL0001977,+918252445723,+918252445723,2024-01-26 22:00:00,2442,1,10
CALL0001978,+918252445723,+918252445723,2024-01-28 07:00:00,6213,1,14
CALL0001979,+917738059891,+918252445723,2024-08-25 22:00:00,5907,1,3
CALL0001980,+918252445723,+917738059891,2024-12-18 22:00:00,8135,1,13
CALL0001981,+918252445723,+918252445723,2024-10-26 15:00:00,10162,1,10
CALL0001982,+918252445723,+918252445723,2024-01-27 23:00:00,4772,1,6
CALL0001983,+917738059891,+918252445723,2024-06-24 12:00:00,550,0,4
CALL0001984,+918252445723,+917738059891,2024-04-19 09:00:00,10141,1,4
CALL0001985,+918252445723,+918252445723,2024-03-11 23:00:00,5928,0,9
CALL0001986,+919487926508,+919487926508,2024-11-12 21:00:00,2157,1,5
CALL0001987,+919487926508,+919487926508,2024-10-21 13:00:00,7938,1,6
CALL0001988,+919487926508,+919487926508,2024-01-13 18:00:00,6682,0,10
CALL0001989,+919487926508,+919487926508,2024-12-05 08:00:00,3144,0,11
CALL0001990,+919487926508,+919487926508,2024-01-03 16:00:00,843,0,15
CALL0001991,+919487926508,+919487926508,2024-09-28 12:00:00,6385,0,11
CALL0001992,+919487926508,+919487926508,2024-07-24 05:00:00,663,1,12
CALL0001993,+919853696958,+918465577335,2024-06-18 15:00:00,1118,0,8
CALL0001994,+918465577335,+917129068493,2024-11-16 13:00:00,4597,0,2
CALL0001995,+919853696958,+919853696958,2024-11-21 11:00:00,2084,0,6
CALL0001996,+919853696958,+919853696958,2024-05-12 00:00:00,10302,1,7
CALL0001997,+918465577335,+918465577335,2024-03-26 17:00:00,7942,1,15
CALL0001998,+919853696958,+918465577335,2024-12-09 12:00:00,7130,0,4
CALL0001999,+918465577335,+918465577335,2024-09-06 08:00:00,1909,1,5
CALL0002000,+918465577335,+918465577335,2024-01-14 22:00:00,10625,0,13
CALL0002001,+919853696958,+918465577335,2024-12-11 23:00:00,3784,1,9
CALL0002002,+918465577335,+919853696958,2024-06-23 05:00:00,508,0,4
CALL0002003,+917129068493,+918465577335,2024-09-08 06:00:00,3228,1,10
CALL0002004,+919853696958,+918465577335,2024-06-05 07:00:00,10093,1,7
CALL0002005,+919853696958,+917129068493,2024-12-12 19:00:00,447,1,14
CALL0002006,+917129068493,+918465577335,2024-09-22 11:00:00,6016,1,11
CALL0002007,+917129068493,+918465577335,2024-10-06 08:00:00,6835,1,15
CALL0002008,+919541169505,+917516746717,2024-04-07 21:00:00,10635,1,2
CALL0002009,+917516746717,+919541169505,2024-06-13 04:00:00,5328,0,12
CALL0002010,+917128138192,+919541169505,2024-05-05 09:00:00,4834,1,12
CALL0002011,+917128138192,+917516746717,2024-06-06 21:00:00,10068,0,14
CALL0002012,+917128138192,+919541169505,2024-05-12 07:00:00,3168,0,14
CALL0002013,+917516746717,+919541169505,2024-09-12 19:00:00,6400,1,5
CALL0002014,+919541169505,+917128138192,2024-11-11 12:00:00,8623,0,9
CALL0002015,+917128138192,+917516746717,2024-10-06 21:00:00,4146,0,2
CALL0002016,+918551761119,+918551761119,2024-10-23 17:00:00,5389,0,10
CALL0002017,+918551761119,+918551761119,2024-11-11 10:00:00,6615,1,7
CALL0002018,+918551761119,+917761005844,2024-01-07 23:00:00,417,0,2
CALL0002019,+917761005844,+918551761119,2024-03-01 21:00:00,10569,1,7
CALL0002020,+919402108313,+917048048736,2024-08-02 14:00:00,10551,0,3
CALL0002021,+918551761119,+918551761119,2024-10-01 15:00:00,1274,0,5
CALL0002022,+918551761119,+918551761119,2024-03-30 08:00:00,2767,1,7
CALL0002023,+918551761119,+919402108313,2024-11-24 17:00:00,5989,1,7
CALL0002024,+918551761119,+917048048736,2024-05-03 21:00:00,2503,0,15
CALL0002025,+918551761119,+918551761119,2024-07-19 23:00:00,5402,0,9
CALL0002026,+917048048736,+918551761119,2024-09-29 00:00:00,6773,1,10
CALL0002027,+918551761119,+919402108313,2024-04-27 13:00:00,6726,1,12
CALL0002028,+918551761119,+918551761119,2024-11-11 11:00:00,10405,1,5
CALL0002029,+917048048736,+918551761119,2024-12-01 12:00:00,6818,1,13
CALL0002030,+918551761119,+918551761119,2024-01-09 01:00:00,1476,0,15
CALL0002031,+918551761119,+919402108313,2024-08-03 05:00:00,6309,1,7
CALL0002032,+918551761119,+918551761119,2024-05-06 19:00:00,6914,1,8
CALL0002033,+918551761119,+918551761119,2024-12-13 08:00:00,4928,1,2
CALL0002034,+918551761119,+918551761119,2024-01-31 03:00:00,4419,1,4
CALL0002035,+918551761119,+919402108313,2024-01-24 04:00:00,5235,0,8
CALL0002036,+918551761119,+918551761119,2024-10-13 07:00:00,9900,1,10
CALL0002037,+918551761119,+918551761119,2024-04-26 14:00:00,7887,1,2
CALL0002038,+918551761119,+918551761119,2024-02-27 07:00:00,874,1,14
CALL0002039,+918551761119,+918551761119,2024-04-10 06:00:00,9799,0,4
CALL0002040,+917761005844,+918551761119,2024-02-23 17:00:00,6114,1,13
CALL0002041,+917016757793,+918306160847,2024-09-17 01:00:00,10377,0,4
CALL0002042,+919568438810,+919568438810,2024-06-13 12:00:00,10139,0,13
CALL0002043,+919568438810,+919568438810,2024-05-26 14:00:00,10389,1,6
CALL0002044,+918306160847,+919568438810,2024-05-17 12:00:00,8485,1,13
CALL0002045,+917016757793,+919568438810,2024-10-28 11:00:00,5812,1,15
CALL0002046,+918306160847,+917016757793,2024-05-17 18:00:00,7623,1,8
CALL0002047,+917016757793,+918306160847,2024-01-20 07:00:00,10389,1,9
CALL0002048,+919568438810,+919568438810,2024-10-13 06:00:00,6304,1,6
CALL0002049,+918926615114,+918926615114,2024-11-03 17:00:00,2533,1,15
CALL0002050,+919356568586,+919834309220,2024-11-17 12:00:00,7164,1,7
CALL0002051,+919356568586,+919356568586,2024-12-21 02:00:00,7033,1,6
CALL0002052,+919356568586,+918926615114,2024-11-15 18:00:00,4912,0,7
CALL0002053,+919356568586,+918926615114,2024-09-10 21:00:00,829,0,3
CALL0002054,+919356568586,+919356568586,2024-01-20 12:00:00,7795,0,11
CALL0002055,+919356568586,+919356568586,2024-10-18 03:00:00,4786,0,9
CALL0002056,+919356568586,+919356568586,2024-02-17 17:00:00,6227,1,7
CALL0002057,+919356568586,+919834309220,2024-11-29 08:00:00,9699,0,3
CALL0002058,+919356568586,+918926615114,2024-11-12 07:00:00,1859,1,8
CALL0002059,+919356568586,+918926615114,2024-11-20 01:00:00,4654,0,3
CALL0002060,+919607227848,+919160924250,2024-04-11 20:00:00,7500,1,2
CALL0002061,+919160924250,+919160924250,2024-12-23 12:00:00,4596,1,14
CALL0002062,+919607227848,+919160924250,2024-06-17 19:00:00,9571,1,12
CALL0002063,+919160924250,+919160924250,2024-09-12 18:00:00,7676,1,12
CALL0002064,+919160924250,+919160924250,2024-09-16 01:00:00,2280,0,11
CALL0002065,+919160924250,+919607227848,2024-12-07 12:00:00,4547,1,5
CALL0002066,+919160924250,+919607227848,2024-03-08 22:00:00,8332,0,10
CALL0002067,+919160924250,+919160924250,2024-12-19 16:00:00,1753,0,9
CALL0002068,+917160544684,+918280299925,2024-09-22 20:00:00,6327,0,8
CALL0002069,+917160544684,+918280299925,2024-02-20 14:00:00,10535,0,4
CALL0002070,+918921804609,+917160544684,2024-07-10 16:00:00,821,0,12
CALL0002071,+918921804609,+917160544684,2024-11-26 14:00:00,6023,0,14
CALL0002072,+918280299925,+918921804609,2024-11-06 07:00:00,8007,0,7
CALL0002073,+917048048736,+917048048736,2024-05-09 13:00:00,3580,0,14
CALL0002074,+917048048736,+917048048736,2024-07-16 08:00:00,1292,1,13
CALL0002075,+917048048736,+917048048736,2024-04-03 01:00:00,5477,0,15
CALL0002076,+917048048736,+917048048736,2024-03-23 00:00:00,5598,1,7
CALL0002077,+917048048736,+917048048736,2024-07-18 13:00:00,6779,1,6
CALL0002078,+917048048736,+917048048736,2024-07-23 14:00:00,7489,1,12
CALL0002079,+917048048736,+917048048736,2024-03-31 16:00:00,5474,0,8
CALL0002080,+917048048736,+917048048736,2024-07-31 04:00:00,2642,0,14
CALL0002081,+917048048736,+917048048736,2024-12-28 02:00:00,7505,0,15
CALL0002082,+917048048736,+917048048736,2024-02-18 05:00:00,9667,0,2
CALL0002083,+917048048736,+917048048736,2024-07-24 22:00:00,1603,0,9
CALL0002084,+917048048736,+917048048736,2024-12-04 21:00:00,1319,1,13
CALL0002085,+917048048736,+917048048736,2024-05-05 06:00:00,5507,0,3
CALL0002086,+917048048736,+917048048736,2024-04-21 10:00:00,1227,0,4
CALL0002087,+917048048736,+917048048736,2024-01-30 23:00:00,8312,1,10
CALL0002088,+917048048736,+917048048736,2024-08-09 01:00:00,1018,1,9
CALL0002089,+917048048736,+917048048736,2024-08-14 06:00:00,9721,0,2
CALL0002090,+917048048736,+917048048736,2024-06-09 17:00:00,7943,0,9
CALL0002091,+917048048736,+917048048736,2024-04-24 16:00:00,4345,0,15
CALL0002092,+917048048736,+917048048736,2024-12-20 10:00:00,9232,0,11
CALL0002093,+919356568586,+919356568586,2024-03-29 05:00:00,10481,1,3
CALL0002094,+919356568586,+919356568586,2024-10-07 13:00:00,447,1,3
CALL0002095,+919356568586,+919356568586,2024-12-22 12:00:00,8368,0,10
CALL0002096,+919356568586,+917218774151,2024-01-30 11:00:00,9048,0,4
CALL0002097,+917218774151,+919356568586,2024-05-05 12:00:00,2974,1,9
CALL0002098,+919356568586,+919356568586,2024-03-04 20:00:00,10109,0,11
CALL0002099,+919356568586,+919356568586,2024-10-25 20:00:00,10511,1,3
CALL0002100,+917218774151,+919356568586,2024-11-01 04:00:00,994,0,15
CALL0002101,+919968710674,+917218774151,2024-04-11 14:00:00,4290,1,12
CALL0002102,+919356568586,+919356568586,2024-03-26 17:00:00,9108,0,2
CALL0002103,+919356568586,+919968710674,2024-05-28 04:00:00,10122,0,3
CALL0002104,+919356568586,+919356568586,2024-03-02 12:00:00,7418,1,11
CALL0002105,+919356568586,+919356568586,2024-02-16 18:00:00,2160,0,7
CALL0002106,+919356568586,+917218774151,2024-10-18 17:00:00,5540,1,3
CALL0002107,+919356568586,+919356568586,2024-10-24 08:00:00,6162,0,3
CALL0002108,+919968710674,+919356568586,2024-04-08 03:00:00,5282,0,10
CALL0002109,+917218774151,+919968710674,2024-07-28 19:00:00,3070,0,10
CALL0002110,+917218774151,+919356568586,2024-07-26 00:00:00,5919,1,6
CALL0002111,+919356568586,+917971871008,2024-01-31 07:00:00,3605,0,10
CALL0002112,+919356568586,+919356568586,2024-07-30 06:00:00,9698,1,12
CALL0002113,+919968710674,+919356568586,2024-09-24 12:00:00,6527,0,11
CALL0002114,+917048048736,+919982737156,2024-03-21 10:00:00,8659,0,4
CALL0002115,+917048048736,+917048048736,2024-06-09 00:00:00,10426,0,15
CALL0002116,+919982737156,+917048048736,2024-08-29 04:00:00,6384,1,14
CALL0002117,+917048048736,+917048048736,2024-03-08 22:00:00,9436,0,11
CALL0002118,+917048048736,+917048048736,2024-08-10 00:00:00,844,1,14
CALL0002119,+917048048736,+917048048736,2024-12-10 06:00:00,2328,0,15
CALL0002120,+917048048736,+917048048736,2024-07-29 04:00:00,8300,1,15
CALL0002121,+917048048736,+917048048736,2024-12-17 00:00:00,5100,0,2
CALL0002122,+917048048736,+917048048736,2024-03-08 07:00:00,4144,0,8
CALL0002123,+917048048736,+917048048736,2024-05-15 15:00:00,3839,1,6
CALL0002124,+917048048736,+917048048736,2024-08-01 13:00:00,2503,1,12
CALL0002125,+917048048736,+919982737156,2024-09-20 10:00:00,7653,1,7
CALL0002126,+917048048736,+917048048736,2024-03-04 18:00:00,6676,0,7
CALL0002127,+917048048736,+917048048736,2024-07-11 21:00:00,390,0,15
CALL0002128,+917048048736,+917048048736,2024-11-27 16:00:00,2806,1,8
CALL0002129,+917048048736,+919982737156,2024-03-23 22:00:00,9232,1,6
CALL0002130,+917048048736,+917048048736,2024-11-20 05:00:00,9141,1,10
CALL0002131,+917048048736,+917048048736,2024-04-25 16:00:00,2407,1,8
CALL0002132,+917048048736,+917048048736,2024-11-05 16:00:00,9082,0,7
CALL0002133,+919982737156,+917048048736,2024-02-22 13:00:00,6361,1,2
CALL0002134,+917048048736,+917048048736,2024-02-02 17:00:00,862,1,14
CALL0002135,+917048048736,+919982737156,2024-06-01 14:00:00,10302,0,9
CALL0002136,+917048048736,+917048048736,2024-02-12 04:00:00,7345,1,2
CALL0002137,+917048048736,+917048048736,2024-01-02 15:00:00,6832,1,4
CALL0002138,+917048048736,+917048048736,2024-04-01 16:00:00,6742,1,12
CALL0002139,+917048048736,+917048048736,2024-01-05 10:00:00,4414,1,15
CALL0002140,+918556633464,+918556633464,2024-04-30 22:00:00,6588,1,7
CALL0002141,+918556633464,+918237733805,2024-09-17 10:00:00,7889,1,14
CALL0002142,+918556633464,+918556633464,2024-10-13 01:00:00,7857,0,11
CALL0002143,+918556633464,+918556633464,2024-09-04 15:00:00,10689,0,13
CALL0002144,+918556633464,+918556633464,2024-07-15 08:00:00,7626,0,4
CALL0002145,+918237733805,+918556633464,2024-12-02 18:00:00,6237,1,10
CALL0002146,+918556633464,+918556633464,2024-02-22 00:00:00,6982,0,15
CALL0002147,+918556633464,+918556633464,2024-08-15 00:00:00,7764,1,8
CALL0002148,+918556633464,+918556633464,2024-12-07 21:00:00,819,0,3
CALL0002149,+918556633464,+918556633464,2024-04-30 20:00:00,10601,1,8
CALL0002150,+918556633464,+918556633464,2024-04-13 02:00:00,4734,1,15
CALL0002151,+918556633464,+918556633464,2024-03-09 01:00:00,554,1,14
CALL0002152,+918237733805,+918556633464,2024-02-09 11:00:00,7577,0,7
CALL0002153,+918556633464,+918556633464,2024-07-31 18:00:00,8766,0,14
CALL0002154,+918556633464,+918556633464,2024-08-15 13:00:00,3224,0,7
CALL0002155,+918556633464,+918556633464,2024-03-06 11:00:00,8289,1,14
CALL0002156,+918556633464,+918556633464,2024-10-31 10:00:00,5289,0,14
CALL0002157,+917317980591,+917317980591,2024-07-22 10:00:00,10216,1,14
CALL0002158,+918494139544,+917317980591,2024-02-24 15:00:00,4303,0,3
CALL0002159,+917317980591,+917317980591,2024-01-01 17:00:00,10775,0,2
CALL0002160,+917317980591,+918494139544,2024-02-13 09:00:00,10198,0,13
CALL0002161,+917317980591,+917317980591,2024-04-17 01:00:00,10661,0,14
CALL0002162,+917317980591,+917317980591,2024-10-19 05:00:00,8898,1,11
CALL0002163,+918494139544,+917317980591,2024-06-18 03:00:00,10546,0,10
CALL0002164,+918494139544,+917317980591,2024-09-26 20:00:00,6825,1,10
CALL0002165,+917317980591,+917317980591,2024-07-27 12:00:00,10439,0,4
CALL0002166,+918494139544,+917317980591,2024-08-17 13:00:00,6974,1,7
CALL0002167,+917317980591,+917317980591,2024-09-03 15:00:00,5918,0,15
CALL0002168,+917317980591,+917317980591,2024-07-18 02:00:00,1726,1,7
CALL0002169,+919421953342,+919421953342,2024-12-08 20:00:00,8385,0,11
CALL0002170,+919301010058,+919421953342,2024-11-22 05:00:00,4732,1,4
CALL0002171,+919421953342,+917343912572,2024-10-25 02:00:00,8778,0,14
CALL0002172,+919421953342,+919301010058,2024-09-03 14:00:00,1219,1,7
CALL0002173,+919301010058,+919421953342,2024-01-15 01:00:00,2391,1,8
CALL0002174,+917343912572,+919421953342,2024-07-02 08:00:00,721,0,15
CALL0002175,+919421953342,+919301010058,2024-08-06 22:00:00,9996,0,9
CALL0002176,+919421953342,+919301010058,2024-11-20 04:00:00,1229,0,10
CALL0002177,+919421953342,+919301010058,2024-04-23 15:00:00,7842,0,9
CALL0002178,+918011061457,+917262228223,2024-07-17 18:00:00,4989,0,9
CALL0002179,+917262228223,+917157848758,2024-11-21 02:00:00,2519,1,5
CALL0002180,+917262228223,+917157848758,2024-08-17 03:00:00,8119,1,5
CALL0002181,+917157848758,+919964295306,2024-11-03 00:00:00,2733,1,5
CALL0002182,+917262228223,+917157848758,2024-11-24 15:00:00,3323,0,6
CALL0002183,+917157848758,+918011061457,2024-12-18 08:00:00,4718,1,9
CALL0002184,+917157848758,+919964295306,2024-04-02 12:00:00,8646,1,15
CALL0002185,+918011061457,+919964295306,2024-11-01 20:00:00,6630,1,12
CALL0002186,+917670185034,+917485819079,2024-04-20 04:00:00,3010,1,7
CALL0002187,+917115726687,+917670185034,2024-06-05 07:00:00,1277,0,13
CALL0002188,+917485819079,+917670185034,2024-06-08 23:00:00,8357,1,9
CALL0002189,+917485819079,+917670185034,2024-10-01 16:00:00,5167,0,8
CALL0002190,+917670185034,+917485819079,2024-12-25 14:00:00,9172,1,5
CALL0002191,+917670185034,+917670185034,2024-04-05 20:00:00,3924,1,12
CALL0002192,+917670185034,+917670185034,2024-06-30 19:00:00,7183,1,10
CALL0002193,+917670185034,+917670185034,2024-02-06 01:00:00,10318,0,7
CALL0002194,+917670185034,+917670185034,2024-10-28 18:00:00,5318,1,6
CALL0002195,+917670185034,+917485819079,2024-04-04 15:00:00,1244,1,4
CALL0002196,+917485819079,+917670185034,2024-06-09 04:00:00,7407,1,4
CALL0002197,+917670185034,+917670185034,2024-12-14 04:00:00,1470,1,5
CALL0002198,+917670185034,+917670185034,2024-03-16 00:00:00,4989,1,4
CALL0002199,+917670185034,+917485819079,2024-10-06 11:00:00,7233,1,4
CALL0002200,+917670185034,+917115726687,2024-07-26 05:00:00,921,1,15
CALL0002201,+917048048736,+917048048736,2024-04-09 13:00:00,8439,1,3
CALL0002202,+917048048736,+917048048736,2024-05-29 00:00:00,8431,1,10
CALL0002203,+917048048736,+917048048736,2024-01-12 11:00:00,10238,0,11
CALL0002204,+917048048736,+917048048736,2024-09-01 18:00:00,5928,1,13
CALL0002205,+917048048736,+917048048736,2024-07-08 10:00:00,10459,0,3
CALL0002206,+917048048736,+917048048736,2024-04-26 11:00:00,10401,1,11
CALL0002207,+917048048736,+917048048736,2024-10-19 02:00:00,443,0,12
CALL0002208,+917048048736,+917048048736,2024-08-24 19:00:00,756,0,15
CALL0002209,+917048048736,+917048048736,2024-05-03 01:00:00,6384,0,6
CALL0002210,+917048048736,+917048048736,2024-08-26 10:00:00,1358,0,4
CALL0002211,+917048048736,+917048048736,2024-09-23 01:00:00,5723,0,5
CALL0002212,+917048048736,+917048048736,2024-05-17 01:00:00,10301,1,13
CALL0002213,+917048048736,+917048048736,2024-09-26 23:00:00,369,1,3
CALL0002214,+917048048736,+917048048736,2024-05-21 07:00:00,1844,0,11
CALL0002215,+917048048736,+917048048736,2024-03-12 06:00:00,7303,0,5
CALL0002216,+917048048736,+917048048736,2024-06-16 06:00:00,3929,1,10
CALL0002217,+917048048736,+917048048736,2024-04-11 16:00:00,5010,1,10
CALL0002218,+917048048736,+917048048736,2024-08-20 03:00:00,1543,0,6
CALL0002219,+918005186805,+918005186805,2024-09-19 12:00:00,5903,1,11
CALL0002220,+917404901248,+918005186805,2024-04-05 19:00:00,690,1,15
CALL0002221,+918005186805,+918005186805,2024-11-24 09:00:00,6399,0,7
CALL0002222,+918005186805,+918005186805,2024-07-10 14:00:00,7122,1,9
CALL0002223,+917499598531,+919735666571,2024-03-18 14:00:00,1962,0,12
CALL0002224,+917499598531,+917499598531,2024-03-30 20:00:00,1394,0,13
CALL0002225,+917499598531,+918049866901,2024-09-08 20:00:00,4613,0,15
CALL0002226,+917499598531,+917499598531,2024-04-07 11:00:00,8334,0,15
CALL0002227,+917499598531,+917499598531,2024-03-21 09:00:00,7624,1,10
CALL0002228,+919735666571,+917499598531,2024-02-16 21:00:00,7876,1,13
CALL0002229,+917499598531,+917499598531,2024-12-09 13:00:00,3892,1,11
CALL0002230,+917499598531,+919735666571,2024-01-06 20:00:00,1430,1,10
CALL0002231,+918049866901,+917499598531,2024-02-08 17:00:00,6732,1,10
CALL0002232,+917499598531,+917499598531,2024-04-27 01:00:00,5697,1,15
CALL0002233,+919735666571,+917499598531,2024-10-30 10:00:00,3181,1,6
CALL0002234,+917499598531,+917499598531,2024-10-11 16:00:00,7806,1,6
CALL0002235,+917499598531,+917499598531,2024-09-13 16:00:00,10119,0,11
