report_id,victim_id,reported_account_id,reported_phone,complaint_timestamp,complaint_type,amount_lost,jurisdiction_state,jurisdiction_district,ncrb_category_code,evidence_attached
RPT0002745,VIC847492,ACC0006355,+918236342607,2024-06-14 16:00:00,counterfeit_currency,3841.41,West Bengal,WestBengal_D1,NCRB-CC-03,1
RPT0002746,VIC410786,ACC0006355,+918236342607,2024-08-04 01:00:00,UPI_fraud,2745.94,West Bengal,WestBengal_D1,NCRB-UPI-02,0
RPT0002747,VIC724435,ACC0006355,+918236342607,2024-10-13 04:00:00,investment_scam,2682.57,West Bengal,WestBengal_D1,NCRB-IS-05,1
RPT0002748,VIC896917,ACC0006355,+918236342607,2024-03-01 20:00:00,UPI_fraud,2432.62,West Bengal,WestBengal_D1,NCRB-UPI-02,0
RPT0002749,VIC284192,ACC0006355,+918236342607,2024-11-11 03:00:00,digital_arrest,5260.01,West Bengal,WestBengal_D1,NCRB-DA-01,1
RPT0002750,VIC331404,ACC0006356,+917655712822,2024-05-04 14:00:00,phishing,185.21,West Bengal,WestBengal_D2,NCRB-PH-04,0
RPT0002751,VIC408775,ACC0006357,+919366787581,2024-02-27 16:00:00,UPI_fraud,370.07,Delhi,Delhi_D2,NCRB-UPI-02,0
RPT0002752,VIC251815,ACC0006359,+918838292921,2024-07-04 23:00:00,UPI_fraud,101.07,West Bengal,WestBengal_D2,NCRB-UPI-02,1
RPT0002753,VIC804888,ACC0006361,+918181825947,2024-02-15 17:00:00,investment_scam,224.25,Maharashtra,Maharashtra_D2,NCRB-IS-05,0
RPT0002754,VIC648722,ACC0006364,+919335846462,2024-08-27 11:00:00,investment_scam,656.49,Tamil Nadu,TamilNadu_D2,NCRB-IS-05,1
RPT0002755,VIC185070,ACC0006369,+917696823407,2024-06-25 18:00:00,counterfeit_currency,803.46,Delhi,Delhi_D3,NCRB-CC-03,1
RPT0002756,VIC496051,ACC0006372,+919771581484,2024-11-22 16:00:00,investment_scam,2153.16,Karnataka,Karnataka_D1,NCRB-IS-05,1
RPT0002757,VIC334074,ACC0006372,+919771581484,2024-06-12 14:00:00,UPI_fraud,2726.89,Karnataka,Karnataka_D1,NCRB-UPI-02,0
RPT0002758,VIC114667,ACC0006378,+918880852133,2024-05-27 03:00:00,phishing,1480.62,Andhra Pradesh,AndhraPradesh_D2,NCRB-PH-04,1
RPT0002759,VIC940357,ACC0006378,+918880852133,2024-08-17 07:00:00,counterfeit_currency,834.98,Andhra Pradesh,AndhraPradesh_D2,NCRB-CC-03,1
RPT0002760,VIC588555,ACC0006378,+918880852133,2024-03-23 13:00:00,digital_arrest,2075.19,Andhra Pradesh,AndhraPradesh_D2,NCRB-DA-01,0
RPT0002761,VIC866304,ACC0006378,+918880852133,2024-01-02 06:00:00,counterfeit_currency,1355.91,Andhra Pradesh,AndhraPradesh_D2,NCRB-CC-03,0
RPT0002762,VIC235545,ACC0006382,+919696790501,2024-11-10 05:00:00,phishing,159.97,Delhi,Delhi_D1,NCRB-PH-04,0
RPT0002763,VIC996965,ACC0006384,+918922861147,2024-02-24 14:00:00,counterfeit_currency,129.71,Uttar Pradesh,UttarPradesh_D1,NCRB-CC-03,0
RPT0002764,VIC553504,ACC0006390,+917637357708,2024-04-05 22:00:00,phishing,102.51,Delhi,Delhi_D3,NCRB-PH-04,0
RPT0002765,VIC650637,ACC0006391,+919838312175,2024-08-13 03:00:00,phishing,820.5,Maharashtra,Maharashtra_D3,NCRB-PH-04,0
RPT0002766,VIC957960,ACC0006391,+919838312175,2024-06-08 21:00:00,digital_arrest,1110.98,Maharashtra,Maharashtra_D3,NCRB-DA-01,1
RPT0002767,VIC979241,ACC0006393,+917385764346,2024-03-21 09:00:00,UPI_fraud,307.18,Gujarat,Gujarat_D2,NCRB-UPI-02,1
RPT0002768,VIC273823,ACC0006395,+918170103262,2024-01-19 04:00:00,counterfeit_currency,182.93,West Bengal,WestBengal_D2,NCRB-CC-03,0
RPT0002769,VIC509626,ACC0006400,+917854152462,2024-09-22 18:00:00,counterfeit_currency,235.7,Rajasthan,Rajasthan_D2,NCRB-CC-03,0
RPT0002770,VIC878209,ACC0006400,+917854152462,2024-12-18 01:00:00,UPI_fraud,319.38,Rajasthan,Rajasthan_D2,NCRB-UPI-02,1
RPT0002771,VIC316354,ACC0006414,+917035744295,2024-10-23 19:00:00,phishing,526.77,Tamil Nadu,TamilNadu_D2,NCRB-PH-04,1
RPT0002772,VIC608239,ACC0006414,+917035744295,2024-06-12 00:00:00,UPI_fraud,481.49,Tamil Nadu,TamilNadu_D2,NCRB-UPI-02,0
RPT0002773,VIC884250,ACC0006414,+917035744295,2024-01-22 13:00:00,UPI_fraud,452.76,Tamil Nadu,TamilNadu_D2,NCRB-UPI-02,1
RPT0002774,VIC813608,ACC0006417,+917109760517,2024-06-30 09:00:00,phishing,2305.27,Karnataka,Karnataka_D3,NCRB-PH-04,0
RPT0002775,VIC171342,ACC0006422,+918446328477,2024-12-13 13:00:00,counterfeit_currency,114.76,Tamil Nadu,TamilNadu_D1,NCRB-CC-03,0
RPT0002776,VIC993763,ACC0006425,+918519772040,2024-01-18 01:00:00,digital_arrest,442.45,Tamil Nadu,TamilNadu_D3,NCRB-DA-01,0
RPT0002777,VIC569640,ACC0006433,+918589005094,2024-04-28 05:00:00,phishing,4439.61,Rajasthan,Rajasthan_D2,NCRB-PH-04,1
RPT0002778,VIC309630,ACC0006436,+919335742593,2024-06-03 06:00:00,digital_arrest,354.29,Delhi,Delhi_D3,NCRB-DA-01,1
RPT0002779,VIC668418,ACC0006438,+917239943167,2024-05-03 18:00:00,investment_scam,179.69,Maharashtra,Maharashtra_D2,NCRB-IS-05,1
RPT0002780,VIC259033,ACC0006442,+917220106644,2024-05-16 08:00:00,digital_arrest,1061.27,Maharashtra,Maharashtra_D2,NCRB-DA-01,1
RPT0002781,VIC888087,ACC0006443,+918786708691,2024-11-09 00:00:00,counterfeit_currency,2466.9,Gujarat,Gujarat_D3,NCRB-CC-03,1
RPT0002782,VIC163529,ACC0006445,+919810465902,2024-03-22 05:00:00,UPI_fraud,342.84,Telangana,Telangana_D2,NCRB-UPI-02,1
RPT0002783,VIC486925,ACC0006447,+918526844529,2024-02-05 02:00:00,investment_scam,2053.28,West Bengal,WestBengal_D1,NCRB-IS-05,0
RPT0002784,VIC205580,ACC0006452,+919827944397,2024-11-28 13:00:00,investment_scam,63.15,West Bengal,WestBengal_D3,NCRB-IS-05,0
RPT0002785,VIC407749,ACC0006452,+919827944397,2024-11-10 20:00:00,counterfeit_currency,68.87,West Bengal,WestBengal_D3,NCRB-CC-03,1
RPT0002786,VIC691633,ACC0006453,+917797958681,2024-07-23 12:00:00,phishing,518.5,Tamil Nadu,TamilNadu_D3,NCRB-PH-04,1
RPT0002787,VIC567968,ACC0006453,+917797958681,2024-12-23 11:00:00,UPI_fraud,443.26,Tamil Nadu,TamilNadu_D3,NCRB-UPI-02,1
RPT0002788,VIC792449,ACC0006453,+917797958681,2024-05-17 17:00:00,digital_arrest,690.23,Tamil Nadu,TamilNadu_D3,NCRB-DA-01,1
RPT0002789,VIC923522,ACC0006453,+917797958681,2024-04-23 03:00:00,digital_arrest,568.19,Tamil Nadu,TamilNadu_D3,NCRB-DA-01,1
RPT0002790,VIC917401,ACC0006461,+918174160301,2024-02-24 02:00:00,phishing,138.62,Uttar Pradesh,UttarPradesh_D2,NCRB-PH-04,1
RPT0002791,VIC129026,ACC0006461,+918174160301,2024-03-19 04:00:00,UPI_fraud,144.45,Uttar Pradesh,UttarPradesh_D2,NCRB-UPI-02,1
RPT0002792,VIC964418,ACC0006461,+918174160301,2024-05-29 04:00:00,counterfeit_currency,110.9,Uttar Pradesh,UttarPradesh_D2,NCRB-CC-03,1
RPT0002793,VIC925550,ACC0006464,+917147773940,2024-10-03 01:00:00,investment_scam,3301.48,Uttar Pradesh,UttarPradesh_D2,NCRB-IS-05,1
RPT0002794,VIC600519,ACC0006464,+917147773940,2024-02-01 19:00:00,phishing,2933.96,Uttar Pradesh,UttarPradesh_D2,NCRB-PH-04,1
RPT0002795,VIC452064,ACC0006464,+917147773940,2024-12-06 10:00:00,investment_scam,1505.96,Uttar Pradesh,UttarPradesh_D2,NCRB-IS-05,1
RPT0002796,VIC681101,ACC0006466,+918825601252,2024-11-18 10:00:00,phishing,3444.64,Maharashtra,Maharashtra_D2,NCRB-PH-04,1
RPT0002797,VIC577234,ACC0006466,+918825601252,2024-09-20 11:00:00,phishing,3820.9,Maharashtra,Maharashtra_D2,NCRB-PH-04,0
RPT0002798,VIC503856,ACC0006466,+918825601252,2024-05-21 14:00:00,digital_arrest,5154.76,Maharashtra,Maharashtra_D2,NCRB-DA-01,1
RPT0002799,VIC944903,ACC0006466,+918825601252,2024-01-30 01:00:00,UPI_fraud,4242.51,Maharashtra,Maharashtra_D2,NCRB-UPI-02,0
RPT0002800,VIC628989,ACC0006469,+919588209106,2024-07-13 10:00:00,digital_arrest,84.23,West Bengal,WestBengal_D2,NCRB-DA-01,0
RPT0002801,VIC268493,ACC0006471,+919121899003,2024-11-12 12:00:00,digital_arrest,648.03,Telangana,Telangana_D2,NCRB-DA-01,1
RPT0002802,VIC827258,ACC0006474,+918047170306,2024-02-06 21:00:00,counterfeit_currency,361.74,West Bengal,WestBengal_D3,NCRB-CC-03,0
RPT0002803,VIC103338,ACC0006481,+919663684604,2024-11-04 16:00:00,investment_scam,2087.9,Telangana,Telangana_D1,NCRB-IS-05,0
RPT0002804,VIC623590,ACC0006483,+919845448764,2024-04-23 18:00:00,digital_arrest,3896.97,Telangana,Telangana_D1,NCRB-DA-01,0
RPT0002805,VIC401329,ACC0006484,+919264808964,2024-11-16 00:00:00,counterfeit_currency,616.49,Maharashtra,Maharashtra_D3,NCRB-CC-03,1
RPT0002806,VIC429836,ACC0006486,+917725363914,2024-10-19 20:00:00,phishing,152.75,Delhi,Delhi_D3,NCRB-PH-04,1
RPT0002807,VIC396683,ACC0006496,+919635289697,2024-05-30 12:00:00,investment_scam,108.96,Maharashtra,Maharashtra_D2,NCRB-IS-05,0
RPT0002808,VIC292493,ACC0006496,+919635289697,2024-07-16 09:00:00,investment_scam,99.39,Maharashtra,Maharashtra_D2,NCRB-IS-05,1
RPT0002809,VIC801090,ACC0006500,+917392272063,2024-07-03 18:00:00,phishing,231.84,Andhra Pradesh,AndhraPradesh_D2,NCRB-PH-04,0
RPT0002810,VIC326239,ACC0006505,+918158789417,2024-02-11 17:00:00,UPI_fraud,3045.11,Maharashtra,Maharashtra_D3,NCRB-UPI-02,1
RPT0002811,VIC939632,ACC0006517,+917892204249,2024-08-30 10:00:00,counterfeit_currency,164.17,Rajasthan,Rajasthan_D1,NCRB-CC-03,1
RPT0002812,VIC718129,ACC0006519,+919184411246,2024-02-14 01:00:00,UPI_fraud,645.35,West Bengal,WestBengal_D3,NCRB-UPI-02,1
RPT0002813,VIC155592,ACC0006519,+919184411246,2024-02-22 07:00:00,phishing,936.63,West Bengal,WestBengal_D3,NCRB-PH-04,0
RPT0002814,VIC133782,ACC0006519,+919184411246,2024-03-10 07:00:00,UPI_fraud,453.08,West Bengal,WestBengal_D3,NCRB-UPI-02,0
RPT0002815,VIC870348,ACC0006528,+918509038921,2024-03-29 11:00:00,phishing,2754.27,Andhra Pradesh,AndhraPradesh_D3,NCRB-PH-04,1
RPT0002816,VIC532183,ACC0006530,+919836420424,2024-02-19 03:00:00,investment_scam,66.3,Rajasthan,Rajasthan_D3,NCRB-IS-05,0
RPT0002817,VIC290956,ACC0006533,+919803086597,2024-11-19 04:00:00,investment_scam,2607.49,West Bengal,WestBengal_D3,NCRB-IS-05,1
RPT0002818,VIC383825,ACC0006533,+919803086597,2024-09-21 05:00:00,digital_arrest,2496.42,West Bengal,WestBengal_D3,NCRB-DA-01,1
RPT0002819,VIC208506,ACC0006533,+919803086597,2024-04-25 20:00:00,investment_scam,2380.54,West Bengal,WestBengal_D3,NCRB-IS-05,1
RPT0002820,VIC185964,ACC0006534,+917466449324,2024-07-05 11:00:00,UPI_fraud,898.15,Maharashtra,Maharashtra_D3,NCRB-UPI-02,1
RPT0002821,VIC835039,ACC0006534,+917466449324,2024-08-06 18:00:00,UPI_fraud,1977.56,Maharashtra,Maharashtra_D3,NCRB-UPI-02,1
RPT0002822,VIC495348,ACC0006534,+917466449324,2024-03-04 02:00:00,phishing,759.28,Maharashtra,Maharashtra_D3,NCRB-PH-04,1
RPT0002823,VIC976583,ACC0006541,+919802307312,2024-08-11 17:00:00,investment_scam,443.31,Uttar Pradesh,UttarPradesh_D3,NCRB-IS-05,1
RPT0002824,VIC374372,ACC0006545,+919601560330,2024-12-16 11:00:00,digital_arrest,218.57,Delhi,Delhi_D3,NCRB-DA-01,1
RPT0002825,VIC487484,ACC0006547,+917620742389,2024-01-09 20:00:00,digital_arrest,120.09,Delhi,Delhi_D3,NCRB-DA-01,1
RPT0002826,VIC863358,ACC0006548,+917965860929,2024-06-08 08:00:00,counterfeit_currency,115.6,Delhi,Delhi_D2,NCRB-CC-03,1
RPT0002827,VIC936825,ACC0006551,+918486791224,2024-07-05 08:00:00,investment_scam,1227.42,Karnataka,Karnataka_D3,NCRB-IS-05,1
RPT0002828,VIC585313,ACC0006559,+917734962034,2024-07-04 11:00:00,counterfeit_currency,90.03,Gujarat,Gujarat_D1,NCRB-CC-03,1
RPT0002829,VIC895019,ACC0006560,+919947599019,2024-11-14 02:00:00,digital_arrest,48.21,West Bengal,WestBengal_D2,NCRB-DA-01,0
RPT0002830,VIC534949,ACC0006561,+917904920684,2024-10-28 04:00:00,phishing,141.15,Uttar Pradesh,UttarPradesh_D1,NCRB-PH-04,1
RPT0002831,VIC944173,ACC0006562,+917747875960,2024-10-07 08:00:00,counterfeit_currency,166.98,Karnataka,Karnataka_D1,NCRB-CC-03,0
RPT0002832,VIC451115,ACC0006566,+919908282100,2024-07-23 21:00:00,phishing,484.22,Karnataka,Karnataka_D2,NCRB-PH-04,1
RPT0002833,VIC382288,ACC0006572,+919213439930,2024-12-24 10:00:00,phishing,88.34,Maharashtra,Maharashtra_D2,NCRB-PH-04,1
RPT0002834,VIC905129,ACC0006574,+919732553064,2024-06-09 00:00:00,digital_arrest,159.17,Rajasthan,Rajasthan_D1,NCRB-DA-01,1
RPT0002835,VIC344349,ACC0006586,+919110227764,2024-08-26 19:00:00,counterfeit_currency,140.52,Tamil Nadu,TamilNadu_D2,NCRB-CC-03,0
RPT0002836,VIC606101,ACC0006586,+919110227764,2024-06-24 21:00:00,phishing,140.15,Tamil Nadu,TamilNadu_D2,NCRB-PH-04,0
RPT0002837,VIC994562,ACC0006586,+919110227764,2024-05-31 00:00:00,digital_arrest,177.11,Tamil Nadu,TamilNadu_D2,NCRB-DA-01,0
RPT0002838,VIC345666,ACC0006587,+918814837899,2024-04-26 11:00:00,counterfeit_currency,1047.17,Tamil Nadu,TamilNadu_D1,NCRB-CC-03,1
RPT0002839,VIC154450,ACC0006588,+919489524042,2024-03-13 06:00:00,phishing,148.79,Maharashtra,Maharashtra_D1,NCRB-PH-04,1
RPT0002840,VIC679517,ACC0006590,+918096329224,2024-09-29 12:00:00,phishing,265.86,Andhra Pradesh,AndhraPradesh_D3,NCRB-PH-04,0
RPT0002841,VIC794321,ACC0006590,+918096329224,2024-07-12 00:00:00,digital_arrest,559.62,Andhra Pradesh,AndhraPradesh_D3,NCRB-DA-01,1
RPT0002842,VIC712995,ACC0006590,+918096329224,2024-03-11 00:00:00,investment_scam,488.08,Andhra Pradesh,AndhraPradesh_D3,NCRB-IS-05,0
RPT0002843,VIC439153,ACC0006590,+918096329224,2024-05-22 04:00:00,investment_scam,669.15,Andhra Pradesh,AndhraPradesh_D3,NCRB-IS-05,1
RPT0002844,VIC407557,ACC0006595,+919813087854,2024-08-15 15:00:00,digital_arrest,584.62,Gujarat,Gujarat_D2,NCRB-DA-01,1
RPT0002845,VIC147118,ACC0006597,+918280342532,2024-04-02 18:00:00,counterfeit_currency,95.99,Maharashtra,Maharashtra_D2,NCRB-CC-03,1
RPT0002846,VIC574869,ACC0006600,+917987685194,2024-05-21 08:00:00,UPI_fraud,2717.9,Delhi,Delhi_D3,NCRB-UPI-02,1
RPT0002847,VIC317048,ACC0006602,+919598806115,2024-10-13 19:00:00,counterfeit_currency,594.01,Telangana,Telangana_D3,NCRB-CC-03,0
RPT0002848,VIC604995,ACC0006602,+919598806115,2024-01-18 19:00:00,phishing,1229.3,Telangana,Telangana_D3,NCRB-PH-04,1
RPT0002849,VIC134920,ACC0006612,+919398371739,2024-07-07 05:00:00,counterfeit_currency,510.76,Andhra Pradesh,AndhraPradesh_D1,NCRB-CC-03,0
RPT0002850,VIC416992,ACC0006614,+918800479356,2024-12-21 21:00:00,investment_scam,254.91,Maharashtra,Maharashtra_D1,NCRB-IS-05,1
RPT0002851,VIC514133,ACC0006615,+918635754200,2024-06-26 20:00:00,UPI_fraud,2534.44,Maharashtra,Maharashtra_D2,NCRB-UPI-02,1
RPT0002852,VIC728227,ACC0006615,+918635754200,2024-04-03 13:00:00,UPI_fraud,2936.13,Maharashtra,Maharashtra_D2,NCRB-UPI-02,1
RPT0002853,VIC279162,ACC0006615,+918635754200,2024-08-25 12:00:00,investment_scam,2597.79,Maharashtra,Maharashtra_D2,NCRB-IS-05,0
RPT0002854,VIC922738,ACC0006616,+919063685767,2024-07-28 16:00:00,counterfeit_currency,1748.86,Gujarat,Gujarat_D1,NCRB-CC-03,1
RPT0002855,VIC382547,ACC0006620,+917885133570,2024-08-17 21:00:00,counterfeit_currency,127.99,Gujarat,Gujarat_D2,NCRB-CC-03,1
RPT0002856,VIC595258,ACC0006621,+917850674183,2024-10-07 17:00:00,UPI_fraud,82.48,Maharashtra,Maharashtra_D2,NCRB-UPI-02,1
RPT0002857,VIC122435,ACC0006622,+918246603952,2024-01-12 23:00:00,phishing,1723.58,Tamil Nadu,TamilNadu_D3,NCRB-PH-04,1
RPT0002858,VIC288949,ACC0006622,+918246603952,2024-04-05 07:00:00,phishing,933.27,Tamil Nadu,TamilNadu_D3,NCRB-PH-04,1
RPT0002859,VIC603352,ACC0006622,+918246603952,2024-11-13 11:00:00,digital_arrest,1784.64,Tamil Nadu,TamilNadu_D3,NCRB-DA-01,0
RPT0002860,VIC439629,ACC0006622,+918246603952,2024-10-27 03:00:00,investment_scam,1713.14,Tamil Nadu,TamilNadu_D3,NCRB-IS-05,1
RPT0002861,VIC322390,ACC0006623,+919739906131,2024-01-13 23:00:00,investment_scam,204.55,Tamil Nadu,TamilNadu_D3,NCRB-IS-05,1
RPT0002862,VIC670635,ACC0006627,+918506012959,2024-11-04 11:00:00,investment_scam,1114.94,Andhra Pradesh,AndhraPradesh_D1,NCRB-IS-05,0
RPT0002863,VIC717771,ACC0006632,+917941045282,2024-02-23 02:00:00,investment_scam,275.66,Maharashtra,Maharashtra_D1,NCRB-IS-05,1
RPT0002864,VIC291903,ACC0006633,+918956721897,2024-06-28 15:00:00,counterfeit_currency,2389.13,Telangana,Telangana_D1,NCRB-CC-03,1
RPT0002865,VIC842593,ACC0006633,+918956721897,2024-02-20 10:00:00,UPI_fraud,2696.51,Telangana,Telangana_D1,NCRB-UPI-02,0
RPT0002866,VIC860855,ACC0006636,+919915695621,2024-04-08 17:00:00,digital_arrest,448.95,Karnataka,Karnataka_D1,NCRB-DA-01,1
RPT0002867,VIC856815,ACC0006636,+919915695621,2024-07-06 21:00:00,phishing,441.49,Karnataka,Karnataka_D1,NCRB-PH-04,1
RPT0002868,VIC707115,ACC0006636,+919915695621,2024-11-01 19:00:00,phishing,455.61,Karnataka,Karnataka_D1,NCRB-PH-04,1
RPT0002869,VIC206234,ACC0006637,+917315884719,2024-08-22 16:00:00,investment_scam,850.08,Rajasthan,Rajasthan_D3,NCRB-IS-05,1
RPT0002870,VIC730601,ACC0006638,+919179456854,2024-04-10 14:00:00,digital_arrest,263.07,Delhi,Delhi_D2,NCRB-DA-01,1
RPT0002871,VIC171580,ACC0006639,+919935141089,2024-11-25 02:00:00,counterfeit_currency,244.89,Maharashtra,Maharashtra_D3,NCRB-CC-03,1
RPT0002872,VIC650085,ACC0006639,+919935141089,2024-07-02 01:00:00,phishing,109.66,Maharashtra,Maharashtra_D3,NCRB-PH-04,1
RPT0002873,VIC825741,ACC0006640,+917197131775,2024-03-05 12:00:00,counterfeit_currency,4841.2,Tamil Nadu,TamilNadu_D1,NCRB-CC-03,0
RPT0002874,VIC410273,ACC0006641,+917855582006,2024-01-04 14:00:00,UPI_fraud,336.61,Gujarat,Gujarat_D1,NCRB-UPI-02,1
RPT0002875,VIC643241,ACC0006643,+918712530211,2024-10-17 01:00:00,UPI_fraud,369.24,Delhi,Delhi_D1,NCRB-UPI-02,1
RPT0002876,VIC798343,ACC0006646,+918682321222,2024-06-23 16:00:00,UPI_fraud,341.43,Tamil Nadu,TamilNadu_D1,NCRB-UPI-02,1
RPT0002877,VIC305997,ACC0006646,+918682321222,2024-10-28 03:00:00,UPI_fraud,422.84,Tamil Nadu,TamilNadu_D1,NCRB-UPI-02,1
RPT0002878,VIC750466,ACC0006646,+918682321222,2024-04-28 00:00:00,digital_arrest,335.34,Tamil Nadu,TamilNadu_D1,NCRB-DA-01,1
RPT0002879,VIC984580,ACC0006649,+918400913112,2024-04-04 15:00:00,counterfeit_currency,1421.12,Gujarat,Gujarat_D2,NCRB-CC-03,1
RPT0002880,VIC624328,ACC0006652,+917094315522,2024-02-26 14:00:00,phishing,116.02,Rajasthan,Rajasthan_D2,NCRB-PH-04,1
RPT0002881,VIC742195,ACC0006652,+917094315522,2024-01-17 14:00:00,phishing,149.39,Rajasthan,Rajasthan_D2,NCRB-PH-04,1
RPT0002882,VIC807553,ACC0006652,+917094315522,2024-08-23 10:00:00,investment_scam,158.85,Rajasthan,Rajasthan_D2,NCRB-IS-05,1
RPT0002883,VIC693505,ACC0006661,+918014954933,2024-09-25 02:00:00,phishing,279.8,Delhi,Delhi_D1,NCRB-PH-04,1
RPT0002884,VIC714306,ACC0006661,+918014954933,2024-12-16 15:00:00,digital_arrest,381.93,Delhi,Delhi_D1,NCRB-DA-01,1
RPT0002885,VIC256521,ACC0006661,+918014954933,2024-12-01 06:00:00,investment_scam,291.16,Delhi,Delhi_D1,NCRB-IS-05,1
RPT0002886,VIC215649,ACC0006661,+918014954933,2024-02-08 11:00:00,investment_scam,410.76,Delhi,Delhi_D1,NCRB-IS-05,1
RPT0002887,VIC611871,ACC0006661,+918014954933,2024-05-19 17:00:00,digital_arrest,209.54,Delhi,Delhi_D1,NCRB-DA-01,1
RPT0002888,VIC656430,ACC0006663,+919055495288,2024-04-19 22:00:00,phishing,128.09,Karnataka,Karnataka_D2,NCRB-PH-04,0
RPT0002889,VIC883016,ACC0006663,+919055495288,2024-02-12 15:00:00,digital_arrest,256.73,Karnataka,Karnataka_D2,NCRB-DA-01,1
RPT0002890,VIC699661,ACC0006663,+919055495288,2024-05-21 05:00:00,investment_scam,156.09,Karnataka,Karnataka_D2,NCRB-IS-05,0
RPT0002891,VIC443724,ACC0006666,+918519908688,2024-11-11 08:00:00,counterfeit_currency,181.79,Gujarat,Gujarat_D2,NCRB-CC-03,0
RPT0002892,VIC887812,ACC0006675,+917055088207,2024-05-28 22:00:00,digital_arrest,580.6,Maharashtra,Maharashtra_D3,NCRB-DA-01,1
RPT0002893,VIC882301,ACC0006675,+917055088207,2024-10-01 23:00:00,phishing,1074.61,Maharashtra,Maharashtra_D3,NCRB-PH-04,1
RPT0002894,VIC924040,ACC0006677,+918148428616,2024-12-13 06:00:00,digital_arrest,190.48,Telangana,Telangana_D1,NCRB-DA-01,1
RPT0002895,VIC229885,ACC0006682,+917016003733,2024-12-15 03:00:00,counterfeit_currency,1521.48,Uttar Pradesh,UttarPradesh_D3,NCRB-CC-03,1
RPT0002896,VIC433209,ACC0006682,+917016003733,2024-03-05 03:00:00,UPI_fraud,1623.84,Uttar Pradesh,UttarPradesh_D3,NCRB-UPI-02,0
RPT0002897,VIC568260,ACC0006683,+917725071064,2024-09-20 01:00:00,digital_arrest,147.32,Rajasthan,Rajasthan_D1,NCRB-DA-01,1
RPT0002898,VIC226384,ACC0006686,+917801221193,2024-06-25 05:00:00,UPI_fraud,403.83,Maharashtra,Maharashtra_D3,NCRB-UPI-02,1
RPT0002899,VIC543472,ACC0006689,+919649842353,2024-05-20 21:00:00,digital_arrest,733.98,Delhi,Delhi_D1,NCRB-DA-01,1
RPT0002900,VIC180134,ACC0006695,+919222907349,2024-06-17 10:00:00,UPI_fraud,910.45,Delhi,Delhi_D3,NCRB-UPI-02,1
RPT0002901,VIC174013,ACC0006696,+918992811377,2024-01-29 09:00:00,digital_arrest,106.21,Gujarat,Gujarat_D1,NCRB-DA-01,1
RPT0002902,VIC105768,ACC0006699,+917792143575,2024-10-03 09:00:00,investment_scam,197.47,Andhra Pradesh,AndhraPradesh_D3,NCRB-IS-05,0
RPT0002903,VIC252316,ACC0006700,+919595245108,2024-05-23 03:00:00,UPI_fraud,179.51,Karnataka,Karnataka_D2,NCRB-UPI-02,1
RPT0002904,VIC334742,ACC0006701,+918298912479,2024-09-15 03:00:00,investment_scam,178.47,Delhi,Delhi_D1,NCRB-IS-05,1
RPT0002905,VIC928305,ACC0006703,+919193320307,2024-08-17 10:00:00,counterfeit_currency,320.42,Karnataka,Karnataka_D1,NCRB-CC-03,0
RPT0002906,VIC530922,ACC0006708,+917349173889,2024-04-06 17:00:00,investment_scam,122.32,Delhi,Delhi_D3,NCRB-IS-05,1
RPT0002907,VIC766845,ACC0006709,+917299545475,2024-07-04 07:00:00,counterfeit_currency,2407.97,Telangana,Telangana_D2,NCRB-CC-03,1
RPT0002908,VIC561161,ACC0006716,+918135988567,2024-12-13 13:00:00,digital_arrest,185.1,Tamil Nadu,TamilNadu_D2,NCRB-DA-01,1
RPT0002909,VIC104551,ACC0006716,+918135988567,2024-01-08 08:00:00,counterfeit_currency,174.23,Tamil Nadu,TamilNadu_D2,NCRB-CC-03,1
RPT0002910,VIC310870,ACC0006731,+919604318091,2024-02-24 14:00:00,investment_scam,201.83,Tamil Nadu,TamilNadu_D1,NCRB-IS-05,1
RPT0002911,VIC435842,ACC0006737,+917275107738,2024-09-25 16:00:00,counterfeit_currency,336.86,West Bengal,WestBengal_D1,NCRB-CC-03,1
RPT0002912,VIC407130,ACC0006745,+918253388910,2024-06-01 08:00:00,counterfeit_currency,169.7,Tamil Nadu,TamilNadu_D2,NCRB-CC-03,1
RPT0002913,VIC725452,ACC0006745,+918253388910,2024-11-26 01:00:00,investment_scam,246.11,Tamil Nadu,TamilNadu_D2,NCRB-IS-05,0
RPT0002914,VIC394765,ACC0006745,+918253388910,2024-11-12 02:00:00,phishing,205.28,Tamil Nadu,TamilNadu_D2,NCRB-PH-04,0
RPT0002915,VIC696785,ACC0006751,+919339988862,2024-09-05 08:00:00,digital_arrest,215.51,Karnataka,Karnataka_D2,NCRB-DA-01,1
RPT0002916,VIC596366,ACC0006751,+919339988862,2024-11-05 04:00:00,counterfeit_currency,170.36,Karnataka,Karnataka_D2,NCRB-CC-03,1
RPT0002917,VIC486494,ACC0006753,+917875715602,2024-09-04 21:00:00,digital_arrest,5316.57,Karnataka,Karnataka_D1,NCRB-DA-01,0
RPT0002918,VIC853907,ACC0006758,+917989234117,2024-08-12 22:00:00,counterfeit_currency,451.55,Delhi,Delhi_D3,NCRB-CC-03,1
RPT0002919,VIC612486,ACC0006761,+919776768744,2024-10-08 02:00:00,UPI_fraud,414.56,Karnataka,Karnataka_D1,NCRB-UPI-02,1
RPT0002920,VIC944387,ACC0006766,+918420984414,2024-11-12 06:00:00,phishing,2315.77,Rajasthan,Rajasthan_D2,NCRB-PH-04,1
